"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38994","Save a filter preset, verify it is auto-selected, then delete it","chromium","Wed Sep 09 10:26:15 UTC 2026","failed","Wed Sep 09 10:26:54 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","12601","Grid loads with data rows and key column headers","firefox","Wed Sep 09 10:17:36 UTC 2026","passed","Wed Sep 09 10:17:48 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","10710","Validate Login functionality with missingPassword","webkit","Wed Sep 09 10:37:10 UTC 2026","passed","Wed Sep 09 10:37:21 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","9640","Open Exceptions page loads with either exception cards or the empty-state message","chromium","Wed Sep 09 10:17:43 UTC 2026","passed","Wed Sep 09 10:17:53 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","16285","Previous page button returns to page 1, First page button re-enables disabled state","webkit","Wed Sep 09 10:49:54 UTC 2026","passed","Wed Sep 09 10:50:10 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","18153","Validate Login functionality with caseSensitiveEmail","firefox","Wed Sep 09 10:06:27 UTC 2026","passed","Wed Sep 09 10:06:46 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","7716","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","msedge","Wed Sep 09 10:17:08 UTC 2026","passed","Wed Sep 09 10:17:16 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","5200","Typing a page number navigates to that page","chromium","Wed Sep 09 10:16:22 UTC 2026","passed","Wed Sep 09 10:16:27 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","10387","Search box filters grid and clears correctly","chromium","Wed Sep 09 10:15:51 UTC 2026","passed","Wed Sep 09 10:16:02 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","12848","Verify navigation to Issued Checks via nav menu","firefox","Wed Sep 09 10:12:01 UTC 2026","passed","Wed Sep 09 10:12:13 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","6176","Verify navigation to Presented Checks via nav menu","chromium","Wed Sep 09 10:10:53 UTC 2026","passed","Wed Sep 09 10:10:59 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","6144","Verify all three dashboard view tabs are visible","chromium","Wed Sep 09 10:09:13 UTC 2026","passed","Wed Sep 09 10:09:19 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","14132","Roles/Permissions sub-page loads correctly","firefox","Wed Sep 09 10:09:14 UTC 2026","passed","Wed Sep 09 10:09:28 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","6717","Column filter popup applies a filter and Clear restores the full row set","chromium","Wed Sep 09 10:13:02 UTC 2026","passed","Wed Sep 09 10:13:09 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","8288","ACH page loads correctly","chromium","Wed Sep 09 10:08:07 UTC 2026","passed","Wed Sep 09 10:08:15 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7819","Navigation tabs to Pre-Decisions, Approvals, and Exception History are visible","chromium","Wed Sep 09 10:17:35 UTC 2026","passed","Wed Sep 09 10:17:43 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","22258","Previous page button returns to page 1, First page button re-enables disabled state","chromium","Wed Sep 09 10:20:27 UTC 2026","failed","Wed Sep 09 10:20:49 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","6673","Automatic ACH Decision Rules sub-page loads correctly","msedge","Wed Sep 09 10:09:46 UTC 2026","passed","Wed Sep 09 10:09:53 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7735","Approvals page loads with either records or the empty-state message","msedge","Wed Sep 09 10:20:28 UTC 2026","passed","Wed Sep 09 10:20:36 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","12233","Validate teller presented-check form shows all required fields","firefox","Wed Sep 09 10:17:23 UTC 2026","passed","Wed Sep 09 10:17:35 UTC 2026","Teller - Smoke","specs\Smoke\6-TellerSmoke.spec.ts","",""
"","9220","API link is visible and points to swagger","msedge","Wed Sep 09 10:10:41 UTC 2026","passed","Wed Sep 09 10:10:51 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","18201","Presented Checks page loads correctly","firefox","Wed Sep 09 10:06:49 UTC 2026","passed","Wed Sep 09 10:07:07 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","4594","Validate teller presented-check form shows all required fields","chromium","Wed Sep 09 10:13:33 UTC 2026","passed","Wed Sep 09 10:13:37 UTC 2026","Teller - Smoke","specs\Smoke\6-TellerSmoke.spec.ts","",""
"","19084","Column filter menu applies a filter and Clear restores the full row set","webkit","Wed Sep 09 10:55:07 UTC 2026","passed","Wed Sep 09 10:55:26 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","8680","Web Hooks sub-page loads correctly","msedge","Wed Sep 09 10:10:51 UTC 2026","passed","Wed Sep 09 10:10:59 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","8334","""Edit"" link on a row navigates to the check edit form","webkit","Wed Sep 09 11:04:42 UTC 2026","passed","Wed Sep 09 11:04:50 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","5686","""Edit"" link on a row navigates to the check edit form","chromium","Wed Sep 09 10:29:22 UTC 2026","passed","Wed Sep 09 10:29:28 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","42700","Column filter popup applies a filter and Clear restores the full row set","firefox","Wed Sep 09 10:34:17 UTC 2026","failed","Wed Sep 09 10:34:59 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","4947","Next page arrow advances to page 2","chromium","Wed Sep 09 10:14:12 UTC 2026","passed","Wed Sep 09 10:14:17 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","8606","Validate Login functionality with incorrectUsername","firefox","Wed Sep 09 10:06:53 UTC 2026","passed","Wed Sep 09 10:07:01 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","16617","ACH Approval Rules sub-page loads correctly","webkit","Wed Sep 09 10:41:04 UTC 2026","passed","Wed Sep 09 10:41:21 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15019","Teller page loads correctly","webkit","Wed Sep 09 10:36:54 UTC 2026","passed","Wed Sep 09 10:37:09 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","17086","""+ Add Check"" navigates to the add-check form","firefox","Wed Sep 09 10:13:16 UTC 2026","passed","Wed Sep 09 10:13:33 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","8556","Saved Filters dropdown is visible and defaults to no preset","msedge","Wed Sep 09 10:18:45 UTC 2026","passed","Wed Sep 09 10:18:53 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","15272","API link is visible and points to swagger","webkit","Wed Sep 09 10:42:23 UTC 2026","passed","Wed Sep 09 10:42:38 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","18297","""Uploaded Checks"" navigates to the uploads page","webkit","Wed Sep 09 10:44:02 UTC 2026","passed","Wed Sep 09 10:44:20 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","7384","Grid loads with data rows and key column headers","msedge","Wed Sep 09 10:14:12 UTC 2026","passed","Wed Sep 09 10:14:20 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","6965","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","chromium","Wed Sep 09 10:13:19 UTC 2026","passed","Wed Sep 09 10:13:26 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","12841","Verify all three dashboard view tabs are visible","webkit","Wed Sep 09 10:39:04 UTC 2026","passed","Wed Sep 09 10:39:17 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","10485","Previous page button returns to page 1, First page button re-enables disabled state","chromium","Wed Sep 09 10:12:17 UTC 2026","passed","Wed Sep 09 10:12:28 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","13461","Home page is accessible and shows dashboard","msedge","Wed Sep 09 10:06:43 UTC 2026","passed","Wed Sep 09 10:06:57 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","12082","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","webkit","Wed Sep 09 10:47:20 UTC 2026","passed","Wed Sep 09 10:47:32 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","19580","Grid loads with data rows and key column headers","webkit","Wed Sep 09 10:42:54 UTC 2026","passed","Wed Sep 09 10:43:13 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","5182","Verify summary KPI values have expected number formats","chromium","Wed Sep 09 10:10:12 UTC 2026","passed","Wed Sep 09 10:10:17 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","41212","Save a filter preset, verify it is auto-selected, then delete it","msedge","Wed Sep 09 10:25:16 UTC 2026","failed","Wed Sep 09 10:25:57 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","5282","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","chromium","Wed Sep 09 10:15:26 UTC 2026","passed","Wed Sep 09 10:15:32 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","9824","Verify chart title changes with selected tab","msedge","Wed Sep 09 10:09:17 UTC 2026","passed","Wed Sep 09 10:09:27 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","7305","System Log sub-page loads correctly","chromium","Wed Sep 09 10:10:30 UTC 2026","passed","Wed Sep 09 10:10:37 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7982","Settings page loads correctly","msedge","Wed Sep 09 10:07:45 UTC 2026","passed","Wed Sep 09 10:07:53 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7603","Pay/Return decision badge navigates to exception history","firefox","Wed Sep 09 10:35:31 UTC 2026","passed","Wed Sep 09 10:35:39 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10106","Previous page button returns to page 1, First page button re-enables disabled state","msedge","Wed Sep 09 10:12:29 UTC 2026","passed","Wed Sep 09 10:12:39 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","10103","""+ Add ACH"" navigates to the add-ACH form","firefox","Wed Sep 09 10:17:48 UTC 2026","passed","Wed Sep 09 10:17:58 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","15592","Verify dashboard tab checked state updates correctly","firefox","Wed Sep 09 10:09:59 UTC 2026","passed","Wed Sep 09 10:10:14 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","7726","""Uploaded Checks"" navigates to the uploads page","chromium","Wed Sep 09 10:11:17 UTC 2026","passed","Wed Sep 09 10:11:24 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","8358","File Formats sub-page loads correctly","chromium","Wed Sep 09 10:09:26 UTC 2026","passed","Wed Sep 09 10:09:34 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","10971","Page size change to 10 updates pagination info in bottom-right pager","webkit","Wed Sep 09 10:53:02 UTC 2026","passed","Wed Sep 09 10:53:13 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","16397","File Processing sub-page loads correctly","webkit","Wed Sep 09 10:42:07 UTC 2026","passed","Wed Sep 09 10:42:23 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","16198","API link is visible and points to swagger","firefox","Wed Sep 09 10:12:43 UTC 2026","passed","Wed Sep 09 10:12:59 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15613","System Log sub-page loads correctly","webkit","Wed Sep 09 10:41:51 UTC 2026","passed","Wed Sep 09 10:42:07 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","42847","Save a filter preset, verify it is auto-selected, then delete it","firefox","Wed Sep 09 10:31:49 UTC 2026","failed","Wed Sep 09 10:32:32 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","9578","Verify Combined View shows all chart sections","firefox","Wed Sep 09 10:09:19 UTC 2026","passed","Wed Sep 09 10:09:29 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","8093","Validate Login functionality with veryLongInput","webkit","Wed Sep 09 10:37:50 UTC 2026","passed","Wed Sep 09 10:37:58 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","5840","Validate Login functionality with incorrectPassword","chromium","Wed Sep 09 10:07:54 UTC 2026","passed","Wed Sep 09 10:08:00 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","12524","Next page arrow advances to page 2","webkit","Wed Sep 09 10:53:13 UTC 2026","passed","Wed Sep 09 10:53:26 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","6575","Issued Checks page loads correctly","chromium","Wed Sep 09 10:07:47 UTC 2026","passed","Wed Sep 09 10:07:54 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","12109","System Log sub-page loads correctly","firefox","Wed Sep 09 10:12:18 UTC 2026","passed","Wed Sep 09 10:12:30 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","17527","""+ Add Check"" navigates to the add-check form","firefox","Wed Sep 09 10:13:27 UTC 2026","passed","Wed Sep 09 10:13:45 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10632","Search box filters grid and clears correctly","msedge","Wed Sep 09 10:11:43 UTC 2026","passed","Wed Sep 09 10:11:54 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","14167","Settings page loads correctly","webkit","Wed Sep 09 10:37:38 UTC 2026","passed","Wed Sep 09 10:37:52 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","16112","Default filter auto-applies after logout and re-login","chromium","Wed Sep 09 10:16:40 UTC 2026","passed","Wed Sep 09 10:16:56 UTC 2026","Exceptions — Default Filter (Serial)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","15979","Decision badge on an already-reviewed row is blocked with a system message","firefox","Wed Sep 09 10:24:32 UTC 2026","passed","Wed Sep 09 10:24:48 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","8159","Excel export button is visible and enabled","chromium","Wed Sep 09 10:11:56 UTC 2026","passed","Wed Sep 09 10:12:04 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","13609","Users sub-page loads correctly","webkit","Wed Sep 09 10:38:20 UTC 2026","passed","Wed Sep 09 10:38:34 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15954","Typing a page number navigates to that page","firefox","Wed Sep 09 10:19:12 UTC 2026","passed","Wed Sep 09 10:19:28 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","13148","Validate Login functionality with correctCredentials","msedge","Wed Sep 09 10:06:43 UTC 2026","passed","Wed Sep 09 10:06:57 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","9884","Default filter auto-applies after logout and re-login","firefox","Wed Sep 09 10:19:52 UTC 2026","skipped","Wed Sep 09 10:20:02 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","5422","Validate Login functionality with xssInUsername","msedge","Wed Sep 09 10:07:43 UTC 2026","passed","Wed Sep 09 10:07:49 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","7209","Verify Home dashboard is restored after returning from another page","msedge","Wed Sep 09 10:10:15 UTC 2026","passed","Wed Sep 09 10:10:22 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","9356","Verify navigation to ACH via nav menu","msedge","Wed Sep 09 10:10:39 UTC 2026","passed","Wed Sep 09 10:10:49 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","11998","Clicking a column header sorts ascending, clicking again sorts descending","firefox","Wed Sep 09 10:32:36 UTC 2026","passed","Wed Sep 09 10:32:48 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","12996","Typing a page number navigates to that page","webkit","Wed Sep 09 10:49:41 UTC 2026","passed","Wed Sep 09 10:49:54 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","7358","Pay/Return decision badge navigates to exception history","msedge","Wed Sep 09 10:28:45 UTC 2026","passed","Wed Sep 09 10:28:52 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10050","Validate Login functionality with missingUsername","webkit","Wed Sep 09 10:37:21 UTC 2026","passed","Wed Sep 09 10:37:31 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","27246","Previous page button returns to page 1, First page button re-enables disabled state","firefox","Wed Sep 09 10:27:17 UTC 2026","failed","Wed Sep 09 10:27:45 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10052","""View"" (Change Log) link on a row navigates to the entity log","firefox","Wed Sep 09 10:20:49 UTC 2026","passed","Wed Sep 09 10:20:59 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","9731","Pre-Decisions page loads with either records or the empty-state message","firefox","Wed Sep 09 10:25:52 UTC 2026","passed","Wed Sep 09 10:26:02 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","10001","ACH Approval Rules sub-page loads correctly","msedge","Wed Sep 09 10:09:53 UTC 2026","passed","Wed Sep 09 10:10:03 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","17021","Teller page loads correctly","firefox","Wed Sep 09 10:07:07 UTC 2026","passed","Wed Sep 09 10:07:24 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","8495","""View"" (Change Log) link on a row navigates to the entity log","msedge","Wed Sep 09 10:28:28 UTC 2026","passed","Wed Sep 09 10:28:37 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","11209","""+ Add Check"" navigates to the add-check form","msedge","Wed Sep 09 10:11:11 UTC 2026","passed","Wed Sep 09 10:11:22 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","10340","Page size change to 10 updates pagination info in bottom-right pager","firefox","Wed Sep 09 10:22:14 UTC 2026","passed","Wed Sep 09 10:22:24 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","9153","Pre-Decisions page loads with either records or the empty-state message","msedge","Wed Sep 09 10:20:36 UTC 2026","passed","Wed Sep 09 10:20:45 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","12377","Verify delayed data note and force refresh link are visible on dashboard","firefox","Wed Sep 09 10:11:03 UTC 2026","passed","Wed Sep 09 10:11:15 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","7820","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","firefox","Wed Sep 09 10:35:23 UTC 2026","passed","Wed Sep 09 10:35:31 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","4760","Validate Login functionality with emptyFields","chromium","Wed Sep 09 10:08:10 UTC 2026","passed","Wed Sep 09 10:08:15 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","42453","Typing a page number navigates to that page","webkit","Wed Sep 09 10:55:13 UTC 2026","failed","Wed Sep 09 10:55:56 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","6949","Validate teller presented-check form shows all required fields","msedge","Wed Sep 09 10:14:05 UTC 2026","passed","Wed Sep 09 10:14:12 UTC 2026","Teller - Smoke","specs\Smoke\6-TellerSmoke.spec.ts","",""
"","16529","Notification Templates sub-page loads correctly","webkit","Wed Sep 09 10:40:01 UTC 2026","passed","Wed Sep 09 10:40:17 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","13465","Validate session persists after page refresh","firefox","Wed Sep 09 10:08:41 UTC 2026","passed","Wed Sep 09 10:08:54 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","9994","Column filter popup applies a filter and Clear restores the full row set","msedge","Wed Sep 09 10:16:50 UTC 2026","passed","Wed Sep 09 10:17:00 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","15255","Web Hooks sub-page loads correctly","webkit","Wed Sep 09 10:42:38 UTC 2026","passed","Wed Sep 09 10:42:54 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","14143","Verify Total Exceptions and Total Exception Amount labels are visible","webkit","Wed Sep 09 10:40:50 UTC 2026","passed","Wed Sep 09 10:41:04 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","8479","Automatic Check Decision Rules sub-page loads correctly","chromium","Wed Sep 09 10:09:40 UTC 2026","passed","Wed Sep 09 10:09:49 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15872","Grid loads with data rows and key column headers","webkit","Wed Sep 09 10:43:29 UTC 2026","passed","Wed Sep 09 10:43:45 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","11528","Default filter auto-applies after logout and re-login","webkit","Wed Sep 09 10:59:59 UTC 2026","skipped","Wed Sep 09 11:00:10 UTC 2026","Presented Checks — Default Filter (Serial)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","14076","Verify navigation to ACH via nav menu","webkit","Wed Sep 09 10:42:46 UTC 2026","passed","Wed Sep 09 10:43:00 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","13363","File Formats sub-page loads correctly","firefox","Wed Sep 09 10:10:28 UTC 2026","passed","Wed Sep 09 10:10:41 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
