"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10711","Validate Login functionality with missingUsername","webkit","Mon Sep 07 10:07:10 UTC 2026","passed","Mon Sep 07 10:07:20 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","10195","Validate Login functionality with veryLongInput","webkit","Mon Sep 07 10:07:37 UTC 2026","passed","Mon Sep 07 10:07:48 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","16652","System Log sub-page loads correctly","webkit","Mon Sep 07 10:12:03 UTC 2026","passed","Mon Sep 07 10:12:20 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","21986","Search box filters grid and clears correctly","webkit","Mon Sep 07 10:14:26 UTC 2026","passed","Mon Sep 07 10:14:48 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","14234","Last page arrow jumps to the final page","firefox","Mon Sep 07 10:19:50 UTC 2026","passed","Mon Sep 07 10:20:04 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","8861","Search box filters grid and clears correctly","chromium","Mon Sep 07 10:30:03 UTC 2026","passed","Mon Sep 07 10:30:12 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","7431","Notification Log sub-page loads correctly","chromium","Mon Sep 07 10:28:15 UTC 2026","passed","Mon Sep 07 10:28:22 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","10620","Teller page loads correctly","msedge","Mon Sep 07 10:06:28 UTC 2026","passed","Mon Sep 07 10:06:38 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","26426","Home page is accessible and shows dashboard","firefox","Mon Sep 07 10:05:58 UTC 2026","passed","Mon Sep 07 10:06:24 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","5090","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","chromium","Mon Sep 07 10:31:44 UTC 2026","passed","Mon Sep 07 10:31:49 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","18344","""Edit"" link on a row navigates to the check edit form","webkit","Mon Sep 07 10:20:39 UTC 2026","passed","Mon Sep 07 10:20:58 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","12138","Previous page button returns to page 1, First page button re-enables disabled state","msedge","Mon Sep 07 10:12:18 UTC 2026","passed","Mon Sep 07 10:12:30 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","7778","Navigation tabs to Pre-Decisions, Approvals, and Exception History are visible","chromium","Mon Sep 07 10:35:58 UTC 2026","passed","Mon Sep 07 10:36:06 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","11881","""+ Add Check"" navigates to the add-check form","msedge","Mon Sep 07 10:10:43 UTC 2026","passed","Mon Sep 07 10:10:55 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","20593","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","webkit","Mon Sep 07 10:21:16 UTC 2026","passed","Mon Sep 07 10:21:37 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","17762","Home page is accessible and shows dashboard","msedge","Mon Sep 07 10:05:47 UTC 2026","passed","Mon Sep 07 10:06:05 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","12198","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","msedge","Mon Sep 07 10:13:59 UTC 2026","passed","Mon Sep 07 10:14:12 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","8515","Automatic ACH Decision Rules sub-page loads correctly","chromium","Mon Sep 07 10:27:58 UTC 2026","passed","Mon Sep 07 10:28:06 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","19988","Search box filters grid and clears correctly","webkit","Mon Sep 07 10:14:04 UTC 2026","passed","Mon Sep 07 10:14:24 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","17265","Saved Filters dropdown is visible and defaults to no preset","webkit","Mon Sep 07 10:16:22 UTC 2026","passed","Mon Sep 07 10:16:39 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","9186","Validate forgot password with unregistered email","firefox","Mon Sep 07 10:07:52 UTC 2026","passed","Mon Sep 07 10:08:01 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","11462","Validate Login functionality with emptyFields","webkit","Mon Sep 07 10:06:49 UTC 2026","passed","Mon Sep 07 10:07:01 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","19059","Column filter menu applies a filter and Clear restores the full row set","firefox","Mon Sep 07 10:21:50 UTC 2026","passed","Mon Sep 07 10:22:09 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","18841","Excel export button is visible and enabled","webkit","Mon Sep 07 10:20:23 UTC 2026","passed","Mon Sep 07 10:20:42 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","9639","Saved Filters dropdown is visible and defaults to no preset","chromium","Mon Sep 07 10:31:10 UTC 2026","passed","Mon Sep 07 10:31:20 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","20606","Last page arrow jumps to the final page","webkit","Mon Sep 07 10:23:50 UTC 2026","passed","Mon Sep 07 10:24:11 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","20869","Verify Check Only tab shows Check-specific chart sections","firefox","Mon Sep 07 10:08:56 UTC 2026","passed","Mon Sep 07 10:09:16 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","12677","Verify all three dashboard view tabs are visible","webkit","Mon Sep 07 10:08:57 UTC 2026","passed","Mon Sep 07 10:09:10 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","10807","ACH page loads correctly","msedge","Mon Sep 07 10:06:38 UTC 2026","passed","Mon Sep 07 10:06:49 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","16108","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","firefox","Mon Sep 07 10:22:48 UTC 2026","passed","Mon Sep 07 10:23:04 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","14016","Default filter auto-applies after logout and re-login","msedge","Mon Sep 07 10:16:36 UTC 2026","skipped","Mon Sep 07 10:16:50 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","9054","Business Clients sub-page loads correctly","chromium","Mon Sep 07 10:26:26 UTC 2026","passed","Mon Sep 07 10:26:36 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","9083","Validate Login functionality with incorrectUsername","webkit","Mon Sep 07 10:06:32 UTC 2026","passed","Mon Sep 07 10:06:41 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","14561","Last page arrow jumps to the final page","firefox","Mon Sep 07 10:14:28 UTC 2026","passed","Mon Sep 07 10:14:42 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","17661","Next page arrow advances to page 2","firefox","Mon Sep 07 10:14:24 UTC 2026","passed","Mon Sep 07 10:14:42 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","8321","""+ Add Check"" navigates to the add-check form","chromium","Mon Sep 07 10:29:46 UTC 2026","passed","Mon Sep 07 10:29:55 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","15078","Verify Combined View shows all chart sections","webkit","Mon Sep 07 10:09:10 UTC 2026","passed","Mon Sep 07 10:09:25 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","18213","""Uploaded Checks"" navigates to the uploads page","webkit","Mon Sep 07 10:14:08 UTC 2026","passed","Mon Sep 07 10:14:26 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","5169","Typing a page number navigates to that page","chromium","Mon Sep 07 10:32:44 UTC 2026","passed","Mon Sep 07 10:32:50 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","15045","Page size change to 10 updates pagination info in bottom-right pager","firefox","Mon Sep 07 10:13:56 UTC 2026","passed","Mon Sep 07 10:14:11 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","7919","Page size change to 10 updates pagination info in bottom-right pager","chromium","Mon Sep 07 10:29:46 UTC 2026","passed","Mon Sep 07 10:29:54 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","16847","Verify tab-specific charts are hidden for opposite tab","webkit","Mon Sep 07 10:10:31 UTC 2026","passed","Mon Sep 07 10:10:48 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","16091","Default Decision Log sub-page loads correctly","webkit","Mon Sep 07 10:11:47 UTC 2026","passed","Mon Sep 07 10:12:03 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","12696","Check Approval Rules sub-page loads correctly","firefox","Mon Sep 07 10:10:29 UTC 2026","passed","Mon Sep 07 10:10:42 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","17110","""+ Add Check"" navigates to the add-check form","firefox","Mon Sep 07 10:12:58 UTC 2026","passed","Mon Sep 07 10:13:15 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10101","Exceptions breadcrumb link is visible on the page","webkit","Mon Sep 07 10:26:47 UTC 2026","passed","Mon Sep 07 10:26:57 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","11030","Issued Checks breadcrumb link is visible on the page","msedge","Mon Sep 07 10:14:03 UTC 2026","passed","Mon Sep 07 10:14:14 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","9873","Exceptions breadcrumb link is visible on the page","msedge","Mon Sep 07 10:17:44 UTC 2026","passed","Mon Sep 07 10:17:53 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","8631","Verify navigation to Settings via nav menu","msedge","Mon Sep 07 10:10:11 UTC 2026","passed","Mon Sep 07 10:10:20 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","5551","Clicking a column header sorts ascending, clicking again sorts descending","chromium","Mon Sep 07 10:35:27 UTC 2026","passed","Mon Sep 07 10:35:33 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","9847","Verify ACH Only tab shows ACH-specific chart sections","msedge","Mon Sep 07 10:08:09 UTC 2026","passed","Mon Sep 07 10:08:19 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","15106","Column filter popup applies a filter and Clear restores the full row set","msedge","Mon Sep 07 10:13:21 UTC 2026","passed","Mon Sep 07 10:13:37 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","11226","Branding sub-page loads correctly","msedge","Mon Sep 07 10:07:46 UTC 2026","passed","Mon Sep 07 10:07:57 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","4873","Validate Login functionality with veryLongInput","msedge","Mon Sep 07 10:06:58 UTC 2026","passed","Mon Sep 07 10:07:03 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","15267","Validate session persists after page refresh","firefox","Mon Sep 07 10:08:01 UTC 2026","passed","Mon Sep 07 10:08:16 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","17079","Automatic Check Decision Rules sub-page loads correctly","webkit","Mon Sep 07 10:10:30 UTC 2026","passed","Mon Sep 07 10:10:47 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","13690","Verify profile menu shows My Info and Logout links","webkit","Mon Sep 07 10:11:50 UTC 2026","passed","Mon Sep 07 10:12:04 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","9937","API link is visible and points to swagger","msedge","Mon Sep 07 10:10:12 UTC 2026","passed","Mon Sep 07 10:10:21 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7655","Verify Total Exceptions and Total Exception Amount labels are visible","msedge","Mon Sep 07 10:08:48 UTC 2026","passed","Mon Sep 07 10:08:55 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","56742","Save a filter preset, verify it is auto-selected, then delete it","webkit","Mon Sep 07 10:18:55 UTC 2026","passed","Mon Sep 07 10:19:52 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","30705","Save a filter preset, verify it is auto-selected, then delete it","webkit","Mon Sep 07 10:16:56 UTC 2026","passed","Mon Sep 07 10:17:26 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","8282","Verify navigation to ACH via nav menu","chromium","Mon Sep 07 10:29:14 UTC 2026","passed","Mon Sep 07 10:29:23 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","4819","Validate Login functionality with missingUsername","firefox","Mon Sep 07 10:07:10 UTC 2026","passed","Mon Sep 07 10:07:14 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","6101","Validate unauthenticated access to protected route is redirected to login","msedge","Mon Sep 07 10:07:32 UTC 2026","passed","Mon Sep 07 10:07:38 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","13948","Column filter menu applies a filter and Clear restores the full row set","webkit","Mon Sep 07 10:26:04 UTC 2026","passed","Mon Sep 07 10:26:18 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","7613","Billing Reports sub-page loads correctly","chromium","Mon Sep 07 10:27:01 UTC 2026","passed","Mon Sep 07 10:27:08 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","10456","Check Approval Rules sub-page loads correctly","chromium","Mon Sep 07 10:27:47 UTC 2026","passed","Mon Sep 07 10:27:58 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","6168","Validate Login functionality with invalidEmailFormat","msedge","Mon Sep 07 10:06:23 UTC 2026","passed","Mon Sep 07 10:06:29 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","18307","Last page arrow jumps to the final page","webkit","Mon Sep 07 10:21:19 UTC 2026","passed","Mon Sep 07 10:21:38 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","15586","Verify navigation to Presented Checks via nav menu","firefox","Mon Sep 07 10:11:47 UTC 2026","passed","Mon Sep 07 10:12:02 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","11845","Grid View toggle navigates to the open-exceptions grid and shows key column headers","webkit","Mon Sep 07 10:27:17 UTC 2026","passed","Mon Sep 07 10:27:29 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","20351","Typing a page number navigates to that page","webkit","Mon Sep 07 10:21:38 UTC 2026","passed","Mon Sep 07 10:21:58 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","7050","Excel export button is visible and enabled","chromium","Mon Sep 07 10:29:39 UTC 2026","passed","Mon Sep 07 10:29:46 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","9727","Verify delayed data note and force refresh link are visible on dashboard","msedge","Mon Sep 07 10:09:03 UTC 2026","passed","Mon Sep 07 10:09:13 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","10606","Open Exceptions page loads with either exception cards or the empty-state message","webkit","Mon Sep 07 10:27:07 UTC 2026","passed","Mon Sep 07 10:27:17 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","21776","Next page arrow advances to page 2","firefox","Mon Sep 07 10:19:28 UTC 2026","passed","Mon Sep 07 10:19:50 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
