"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7229","Verify Combined View shows all chart sections","msedge","Fri Sep 18 10:33:49 UTC 2026","passed","Fri Sep 18 10:33:56 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","9237","""View"" (Change Log) link on a row navigates to the entity log","chromium","Fri Sep 18 10:21:30 UTC 2026","passed","Fri Sep 18 10:21:39 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","14843","Default Decision Log sub-page loads correctly","webkit","Fri Sep 18 10:18:03 UTC 2026","passed","Fri Sep 18 10:18:18 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7233","ACH Approval Rules sub-page loads correctly","msedge","Fri Sep 18 10:34:45 UTC 2026","passed","Fri Sep 18 10:34:52 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","8361","Teller page loads correctly","msedge","Fri Sep 18 10:32:30 UTC 2026","passed","Fri Sep 18 10:32:39 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","17669","Excel export button is visible and enabled","webkit","Fri Sep 18 10:26:36 UTC 2026","passed","Fri Sep 18 10:26:53 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","23996","Verify chart title changes with selected tab","firefox","Fri Sep 18 10:16:02 UTC 2026","passed","Fri Sep 18 10:16:26 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","5457","Next page arrow advances to page 2","chromium","Fri Sep 18 10:22:34 UTC 2026","passed","Fri Sep 18 10:22:40 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","8977","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","msedge","Fri Sep 18 10:41:51 UTC 2026","passed","Fri Sep 18 10:42:00 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","8189","Default Decision Log sub-page loads correctly","msedge","Fri Sep 18 10:35:02 UTC 2026","passed","Fri Sep 18 10:35:10 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15018","Issued Checks page loads correctly","webkit","Fri Sep 18 10:11:34 UTC 2026","passed","Fri Sep 18 10:11:49 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7747","Verify Home dashboard is restored after returning from another page","chromium","Fri Sep 18 10:16:37 UTC 2026","passed","Fri Sep 18 10:16:45 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","5603","Exceptions breadcrumb link is visible on the page","msedge","Fri Sep 18 10:42:23 UTC 2026","passed","Fri Sep 18 10:42:29 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","16465","Saved Filters dropdown is visible and defaults to no preset","firefox","Fri Sep 18 10:27:26 UTC 2026","passed","Fri Sep 18 10:27:43 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","7603","Verify navigation to ACH via nav menu","msedge","Fri Sep 18 10:35:34 UTC 2026","passed","Fri Sep 18 10:35:42 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","16721","""+ Add ACH"" navigates to the add-ACH form","webkit","Fri Sep 18 10:25:46 UTC 2026","passed","Fri Sep 18 10:26:02 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","16212","Validate Login functionality with correctCredentials","webkit","Fri Sep 18 10:11:17 UTC 2026","passed","Fri Sep 18 10:11:33 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","19289","Typing a page number navigates to that page","webkit","Fri Sep 18 10:27:46 UTC 2026","passed","Fri Sep 18 10:28:06 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","7216","Decision Files sub-page loads correctly","chromium","Fri Sep 18 10:14:05 UTC 2026","passed","Fri Sep 18 10:14:12 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","5056","Validate Login functionality with incorrectUsername","msedge","Fri Sep 18 10:32:25 UTC 2026","passed","Fri Sep 18 10:32:30 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","11844","Clicking a column header sorts ascending, clicking again sorts descending","msedge","Fri Sep 18 10:38:10 UTC 2026","passed","Fri Sep 18 10:38:22 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","19339","Column filter menu applies a filter and Clear restores the full row set","firefox","Fri Sep 18 10:28:18 UTC 2026","passed","Fri Sep 18 10:28:38 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","8367","Validate Login functionality with xssInUsername","webkit","Fri Sep 18 10:12:48 UTC 2026","passed","Fri Sep 18 10:12:56 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","21683","Save a filter preset, verify it is auto-selected, then delete it","firefox","Fri Sep 18 10:27:39 UTC 2026","passed","Fri Sep 18 10:28:00 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","26216","Column filter popup applies a filter and Clear restores the full row set","firefox","Fri Sep 18 10:22:59 UTC 2026","passed","Fri Sep 18 10:23:25 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","8240","Check Approval Rules sub-page loads correctly","chromium","Fri Sep 18 10:14:43 UTC 2026","passed","Fri Sep 18 10:14:51 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","17022","Page size change to 10 updates pagination info in bottom-right pager","webkit","Fri Sep 18 10:21:20 UTC 2026","passed","Fri Sep 18 10:21:37 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10788","Column filter popup applies a filter and Clear restores the full row set","chromium","Fri Sep 18 10:21:10 UTC 2026","passed","Fri Sep 18 10:21:21 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","16072","""Uploaded Checks"" navigates to the uploads page","firefox","Fri Sep 18 10:19:35 UTC 2026","passed","Fri Sep 18 10:19:51 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","14235","Account Settings sub-page loads correctly","firefox","Fri Sep 18 10:13:16 UTC 2026","passed","Fri Sep 18 10:13:30 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","23838","Previous page button returns to page 1, First page button re-enables disabled state","webkit","Fri Sep 18 10:28:06 UTC 2026","passed","Fri Sep 18 10:28:29 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","9711","Notification Log sub-page loads correctly","msedge","Fri Sep 18 10:34:52 UTC 2026","passed","Fri Sep 18 10:35:02 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","14315","Last page arrow jumps to the final page","firefox","Fri Sep 18 10:26:18 UTC 2026","passed","Fri Sep 18 10:26:33 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","19249","Previous page button returns to page 1, First page button re-enables disabled state","firefox","Fri Sep 18 10:21:18 UTC 2026","passed","Fri Sep 18 10:21:37 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","17405","Page size change to 10 updates pagination info in bottom-right pager","webkit","Fri Sep 18 10:26:54 UTC 2026","passed","Fri Sep 18 10:27:11 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","17525","Save a filter preset, verify it is auto-selected, then delete it","chromium","Fri Sep 18 10:20:52 UTC 2026","passed","Fri Sep 18 10:21:10 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","15754","""+ Add ACH"" navigates to the add-ACH form","firefox","Fri Sep 18 10:24:48 UTC 2026","passed","Fri Sep 18 10:25:04 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","9536","""+ Add ACH"" navigates to the add-ACH form","msedge","Fri Sep 18 10:39:20 UTC 2026","passed","Fri Sep 18 10:39:30 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","19117","""Uploaded ACH"" navigates to the uploads page","firefox","Fri Sep 18 10:25:04 UTC 2026","passed","Fri Sep 18 10:25:23 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","15610","Billing Reports sub-page loads correctly","webkit","Fri Sep 18 10:14:06 UTC 2026","passed","Fri Sep 18 10:14:22 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7416","Business Clients sub-page loads correctly","chromium","Fri Sep 18 10:13:27 UTC 2026","passed","Fri Sep 18 10:13:35 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","16369","Page size change to 10 updates pagination info in bottom-right pager","webkit","Fri Sep 18 10:26:53 UTC 2026","passed","Fri Sep 18 10:27:10 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","9231","Default filter auto-applies after logout and re-login","msedge","Fri Sep 18 10:40:56 UTC 2026","skipped","Fri Sep 18 10:41:06 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","8109","Verify Combined View shows all chart sections","chromium","Fri Sep 18 10:14:09 UTC 2026","passed","Fri Sep 18 10:14:17 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","7422","Verify dashboard loads after successful login","chromium","Fri Sep 18 10:13:54 UTC 2026","passed","Fri Sep 18 10:14:02 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","8021","Exceptions page loads correctly","msedge","Fri Sep 18 10:32:46 UTC 2026","passed","Fri Sep 18 10:32:54 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","8818","Clicking a column header sorts ascending, clicking again sorts descending","chromium","Fri Sep 18 10:17:55 UTC 2026","passed","Fri Sep 18 10:18:04 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","7371","Validate forgot password functionality","firefox","Fri Sep 18 10:12:51 UTC 2026","passed","Fri Sep 18 10:12:59 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","8505","Web Hooks sub-page loads correctly","msedge","Fri Sep 18 10:35:36 UTC 2026","passed","Fri Sep 18 10:35:45 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","9045","""Uploaded Checks"" navigates to the uploads page","msedge","Fri Sep 18 10:36:13 UTC 2026","passed","Fri Sep 18 10:36:22 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","21747","Roles/Permissions sub-page loads correctly","firefox","Fri Sep 18 10:14:30 UTC 2026","passed","Fri Sep 18 10:14:51 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","6484","Navigation tabs to Pre-Decisions, Approvals, and Exception History are visible","chromium","Fri Sep 18 10:23:57 UTC 2026","passed","Fri Sep 18 10:24:04 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","10805","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","msedge","Fri Sep 18 10:38:42 UTC 2026","passed","Fri Sep 18 10:38:53 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","8664","Presented Checks breadcrumb link is visible on the page","msedge","Fri Sep 18 10:39:12 UTC 2026","passed","Fri Sep 18 10:39:20 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","5058","Validate Login functionality with sqlInjection","chromium","Fri Sep 18 10:13:12 UTC 2026","passed","Fri Sep 18 10:13:17 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","6945","Verify all three dashboard view tabs are visible","chromium","Fri Sep 18 10:14:02 UTC 2026","passed","Fri Sep 18 10:14:09 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","11488","Saved Filters dropdown is visible and defaults to no preset","msedge","Fri Sep 18 10:37:23 UTC 2026","passed","Fri Sep 18 10:37:35 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","10502","""Edit"" link on a row navigates to the check edit form","msedge","Fri Sep 18 10:38:21 UTC 2026","passed","Fri Sep 18 10:38:32 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","14504","File Formats sub-page loads correctly","webkit","Fri Sep 18 10:14:52 UTC 2026","passed","Fri Sep 18 10:15:06 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","8779","Saved Filters dropdown is visible and defaults to no preset","msedge","Fri Sep 18 10:37:34 UTC 2026","passed","Fri Sep 18 10:37:43 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","17267","Typing a page number navigates to that page","firefox","Fri Sep 18 10:26:33 UTC 2026","passed","Fri Sep 18 10:26:50 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","11916","Clicking a column header sorts ascending, clicking again sorts descending","chromium","Fri Sep 18 10:20:58 UTC 2026","passed","Fri Sep 18 10:21:10 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","8867","Excel export button is visible and enabled","msedge","Fri Sep 18 10:36:34 UTC 2026","passed","Fri Sep 18 10:36:43 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","5408","Verify navigation to Presented Checks via nav menu","chromium","Fri Sep 18 10:16:52 UTC 2026","passed","Fri Sep 18 10:16:57 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
