"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3255","Validate forgot password with unregistered email","msedge","Tue Sep 01 10:06:59 UTC 2026","passed","Tue Sep 01 10:07:03 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","15980","ACH Approval Rules sub-page loads correctly","webkit","Tue Sep 01 10:27:45 UTC 2026","passed","Tue Sep 01 10:28:01 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","13915","Roles/Permissions sub-page loads correctly","webkit","Tue Sep 01 10:24:39 UTC 2026","passed","Tue Sep 01 10:24:53 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","5205","Validate Login functionality with incorrectPassword","msedge","Tue Sep 01 10:06:09 UTC 2026","passed","Tue Sep 01 10:06:14 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","17515","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","firefox","Tue Sep 01 10:23:53 UTC 2026","passed","Tue Sep 01 10:24:10 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","8364","Validate Login functionality with veryLongInput","webkit","Tue Sep 01 10:24:08 UTC 2026","passed","Tue Sep 01 10:24:16 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","14189","Previous page button returns to page 1, First page button re-enables disabled state","chromium","Tue Sep 01 10:11:50 UTC 2026","passed","Tue Sep 01 10:12:04 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","9416","Next page arrow advances to page 2","msedge","Tue Sep 01 10:13:03 UTC 2026","passed","Tue Sep 01 10:13:12 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","8582","Search box filters grid and clears correctly","msedge","Tue Sep 01 10:12:39 UTC 2026","passed","Tue Sep 01 10:12:47 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","15829","Typing a page number navigates to that page","webkit","Tue Sep 01 10:33:02 UTC 2026","passed","Tue Sep 01 10:33:18 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","9150","Issued Checks breadcrumb link is visible on the page","msedge","Tue Sep 01 10:11:55 UTC 2026","passed","Tue Sep 01 10:12:04 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","14595","Default Decision Log sub-page loads correctly","firefox","Tue Sep 01 10:12:21 UTC 2026","passed","Tue Sep 01 10:12:36 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","16391","Next page arrow advances to page 2","firefox","Tue Sep 01 10:14:57 UTC 2026","passed","Tue Sep 01 10:15:13 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","6869","Presented Checks page loads correctly","msedge","Tue Sep 01 10:06:10 UTC 2026","passed","Tue Sep 01 10:06:17 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","11057","""View"" (Change Log) link on a row navigates to the entity log","chromium","Tue Sep 01 10:13:47 UTC 2026","passed","Tue Sep 01 10:13:58 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","24073","Presented Checks page loads correctly","webkit","Tue Sep 01 10:21:58 UTC 2026","passed","Tue Sep 01 10:22:22 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","26019","Home page is accessible and shows dashboard","firefox","Tue Sep 01 10:06:51 UTC 2026","passed","Tue Sep 01 10:07:17 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7340","Verify tab-specific charts are hidden for opposite tab","msedge","Tue Sep 01 10:08:09 UTC 2026","passed","Tue Sep 01 10:08:16 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","7146","Issued Checks page loads correctly","msedge","Tue Sep 01 10:06:03 UTC 2026","passed","Tue Sep 01 10:06:10 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","10038","Check Approval Rules sub-page loads correctly","chromium","Tue Sep 01 10:08:14 UTC 2026","passed","Tue Sep 01 10:08:24 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15758","""View"" link on a row opens the Exception Details dialog","firefox","Tue Sep 01 10:23:20 UTC 2026","passed","Tue Sep 01 10:23:36 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","7903","Validate forgot password with unregistered email","firefox","Tue Sep 01 10:08:28 UTC 2026","passed","Tue Sep 01 10:08:36 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","10155","File Formats sub-page loads correctly","chromium","Tue Sep 01 10:07:43 UTC 2026","passed","Tue Sep 01 10:07:53 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
