"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5897","Validate Login functionality with caseSensitiveEmail","chromium","Mon Aug 24 14:30:08 UTC 2026","passed","Mon Aug 24 14:30:14 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","5406","Validate forgot password functionality with No email","firefox","Mon Aug 24 14:23:28 UTC 2026","passed","Mon Aug 24 14:23:33 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","4846","Validate forgot password functionality","firefox","Mon Aug 24 14:23:23 UTC 2026","passed","Mon Aug 24 14:23:28 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","11924","Validate session persists after page refresh","firefox","Mon Aug 24 14:23:39 UTC 2026","passed","Mon Aug 24 14:23:50 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","6067","Validate Login functionality with xssInUsername","firefox","Mon Aug 24 14:23:10 UTC 2026","passed","Mon Aug 24 14:23:16 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","12472","Validate Login functionality with correctCredentials","firefox","Mon Aug 24 14:22:17 UTC 2026","passed","Mon Aug 24 14:22:30 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","2898","Validate unauthenticated access to protected route is redirected to login","webkit","Mon Aug 24 14:23:12 UTC 2026","passed","Mon Aug 24 14:23:15 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3243","Validate Login functionality with incorrectUsername","webkit","Mon Aug 24 14:22:28 UTC 2026","passed","Mon Aug 24 14:22:31 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3168","Validate Login functionality with xssInUsername","webkit","Mon Aug 24 14:22:48 UTC 2026","passed","Mon Aug 24 14:22:51 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","4358","Validate unauthenticated access to protected route is redirected to login","chromium","Mon Aug 24 14:31:07 UTC 2026","passed","Mon Aug 24 14:31:12 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","9637","Validate Login functionality with correctCredentials","chromium","Mon Aug 24 14:29:58 UTC 2026","passed","Mon Aug 24 14:30:08 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","4028","Validate Login functionality with missingPassword","chromium","Mon Aug 24 14:30:30 UTC 2026","passed","Mon Aug 24 14:30:34 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3763","Validate Login functionality with emptyFields","webkit","Mon Aug 24 14:22:34 UTC 2026","passed","Mon Aug 24 14:22:38 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3169","Validate forgot password with unregistered email","chromium","Mon Aug 24 14:30:57 UTC 2026","passed","Mon Aug 24 14:31:00 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3792","Validate forgot password functionality with No email","webkit","Mon Aug 24 14:22:58 UTC 2026","passed","Mon Aug 24 14:23:02 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3971","Validate Login functionality with xssInUsername","chromium","Mon Aug 24 14:30:42 UTC 2026","passed","Mon Aug 24 14:30:46 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","2949","Validate unauthenticated access to protected route is redirected to login","msedge","Mon Aug 24 14:24:03 UTC 2026","passed","Mon Aug 24 14:24:05 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3845","Validate Login functionality with emptyFields","chromium","Mon Aug 24 14:30:26 UTC 2026","passed","Mon Aug 24 14:30:30 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3668","Validate Login functionality with missingUsername","webkit","Mon Aug 24 14:22:42 UTC 2026","passed","Mon Aug 24 14:22:45 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3045","Validate Login functionality with xssInUsername","msedge","Mon Aug 24 14:23:41 UTC 2026","passed","Mon Aug 24 14:23:44 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","4069","Validate Login functionality with veryLongInput","chromium","Mon Aug 24 14:30:46 UTC 2026","passed","Mon Aug 24 14:30:50 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3276","Validate forgot password with unregistered email","webkit","Mon Aug 24 14:23:02 UTC 2026","passed","Mon Aug 24 14:23:05 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","6942","Validate session persists after page refresh","webkit","Mon Aug 24 14:23:05 UTC 2026","passed","Mon Aug 24 14:23:12 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","7943","Validate Login functionality with caseSensitiveEmail","firefox","Mon Aug 24 14:22:31 UTC 2026","passed","Mon Aug 24 14:22:39 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3236","Validate Login functionality with missingUsername","msedge","Mon Aug 24 14:23:35 UTC 2026","passed","Mon Aug 24 14:23:38 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3080","Validate Login functionality with sqlInjection","msedge","Mon Aug 24 14:23:38 UTC 2026","passed","Mon Aug 24 14:23:41 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3020","Validate Login functionality with incorrectPassword","msedge","Mon Aug 24 14:23:19 UTC 2026","passed","Mon Aug 24 14:23:22 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","4915","Validate Login functionality with invalidEmailFormat","firefox","Mon Aug 24 14:22:49 UTC 2026","passed","Mon Aug 24 14:22:53 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
