"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15056","Open Exceptions page loads with either exception cards or the empty-state message","firefox","Fri Sep 11 10:27:35 UTC 2026","passed","Fri Sep 11 10:27:50 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","8580","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","msedge","Fri Sep 11 10:17:26 UTC 2026","passed","Fri Sep 11 10:17:35 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10885","Saved Filters dropdown is visible and defaults to no preset","chromium","Fri Sep 11 10:21:43 UTC 2026","passed","Fri Sep 11 10:21:54 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","5235","Validate Login functionality with invalidEmailFormat","chromium","Fri Sep 11 10:11:18 UTC 2026","passed","Fri Sep 11 10:11:23 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","13134","Grid loads with data rows and key column headers","msedge","Fri Sep 11 10:13:58 UTC 2026","passed","Fri Sep 11 10:14:11 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","9290","Validate Login functionality with caseSensitiveEmail","chromium","Fri Sep 11 10:10:58 UTC 2026","passed","Fri Sep 11 10:11:07 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","16990","""+ Add Check"" navigates to the add-check form","webkit","Fri Sep 11 10:35:23 UTC 2026","passed","Fri Sep 11 10:35:40 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10800","Search box filters grid and clears correctly","msedge","Fri Sep 11 10:13:58 UTC 2026","passed","Fri Sep 11 10:14:09 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","20172","Save a filter preset, verify it is auto-selected, then delete it","msedge","Fri Sep 11 10:15:39 UTC 2026","passed","Fri Sep 11 10:15:59 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","16669","Next page arrow advances to page 2","firefox","Fri Sep 11 10:18:43 UTC 2026","passed","Fri Sep 11 10:18:59 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","8373","Exceptions breadcrumb link is visible on the page","chromium","Fri Sep 11 10:24:10 UTC 2026","passed","Fri Sep 11 10:24:18 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","16673","Save a filter preset, verify it is auto-selected, then delete it","chromium","Fri Sep 11 10:18:15 UTC 2026","passed","Fri Sep 11 10:18:31 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","17381","Saved Filters dropdown is visible and defaults to no preset","firefox","Fri Sep 11 10:24:53 UTC 2026","passed","Fri Sep 11 10:25:10 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","20369","Previous page button returns to page 1, First page button re-enables disabled state","firefox","Fri Sep 11 10:24:32 UTC 2026","passed","Fri Sep 11 10:24:53 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","13560","Clicking a column header sorts ascending, clicking again sorts descending","firefox","Fri Sep 11 10:26:16 UTC 2026","passed","Fri Sep 11 10:26:29 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","11324","Page size change to 10 updates pagination info in bottom-right pager","chromium","Fri Sep 11 10:20:43 UTC 2026","passed","Fri Sep 11 10:20:54 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
