"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4596","Validate forgot password functionality","chromium","Mon Aug 24 21:00:23 UTC 2026","passed","Mon Aug 24 21:00:28 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","4280","Validate Login functionality with missingUsername","firefox","Mon Aug 24 21:07:48 UTC 2026","passed","Mon Aug 24 21:07:52 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","2435","Validate Login functionality with incorrectUsername","msedge","Mon Aug 24 21:00:30 UTC 2026","passed","Mon Aug 24 21:00:33 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","2655","Validate unauthenticated access to protected route is redirected to login","msedge","Mon Aug 24 21:01:05 UTC 2026","passed","Mon Aug 24 21:01:07 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","5141","Validate Login functionality with sqlInjection","firefox","Mon Aug 24 21:07:52 UTC 2026","passed","Mon Aug 24 21:07:58 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","8060","Validate session persists after page refresh","chromium","Mon Aug 24 21:00:35 UTC 2026","passed","Mon Aug 24 21:00:43 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","5624","Validate forgot password functionality","firefox","Mon Aug 24 21:08:11 UTC 2026","passed","Mon Aug 24 21:08:17 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","5444","Validate forgot password functionality","webkit","Mon Aug 24 21:00:09 UTC 2026","passed","Mon Aug 24 21:00:15 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","5178","Validate Login functionality with missingUsername","webkit","Mon Aug 24 20:59:49 UTC 2026","passed","Mon Aug 24 20:59:54 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","2547","Validate Login functionality with incorrectPassword","msedge","Mon Aug 24 21:00:28 UTC 2026","passed","Mon Aug 24 21:00:30 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","9221","Validate Login functionality with correctCredentials","webkit","Mon Aug 24 20:59:03 UTC 2026","passed","Mon Aug 24 20:59:12 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","5658","Validate unauthenticated access to protected route is redirected to login","webkit","Mon Aug 24 21:00:38 UTC 2026","passed","Mon Aug 24 21:00:44 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","4358","Validate Login functionality with missingPassword","firefox","Mon Aug 24 21:07:44 UTC 2026","passed","Mon Aug 24 21:07:48 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","3945","Validate Login functionality with veryLongInput","chromium","Mon Aug 24 21:00:19 UTC 2026","passed","Mon Aug 24 21:00:23 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","2652","Validate Login functionality with veryLongInput","msedge","Mon Aug 24 21:00:49 UTC 2026","passed","Mon Aug 24 21:00:51 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
