"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15957","Teller page loads correctly","webkit","Tue Sep 08 10:07:25 UTC 2026","passed","Tue Sep 08 10:07:41 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","10088","Previous page button returns to page 1, First page button re-enables disabled state","chromium","Tue Sep 08 10:46:51 UTC 2026","passed","Tue Sep 08 10:47:01 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","11858","Default filter auto-applies after logout and re-login","firefox","Tue Sep 08 10:27:48 UTC 2026","skipped","Tue Sep 08 10:28:00 UTC 2026","Presented Checks — Default Filter (Serial)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","14098","Automatic ACH Decision Rules sub-page loads correctly","chromium","Tue Sep 08 10:37:47 UTC 2026","passed","Tue Sep 08 10:38:01 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","12597","Grid loads with data rows and key column headers","chromium","Tue Sep 08 10:39:13 UTC 2026","passed","Tue Sep 08 10:39:26 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","7689","Validate forgot password functionality with No email","firefox","Tue Sep 08 10:07:34 UTC 2026","passed","Tue Sep 08 10:07:41 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","9602","Verify Total Exceptions and Total Exception Amount labels are visible","chromium","Tue Sep 08 10:37:28 UTC 2026","passed","Tue Sep 08 10:37:37 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","18091","Issued Checks page loads correctly","webkit","Tue Sep 08 10:06:52 UTC 2026","passed","Tue Sep 08 10:07:10 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","9112","File Processing sub-page loads correctly","chromium","Tue Sep 08 10:38:44 UTC 2026","passed","Tue Sep 08 10:38:54 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15711","Page size change to 10 updates pagination info in bottom-right pager","webkit","Tue Sep 08 10:15:56 UTC 2026","passed","Tue Sep 08 10:16:11 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","8122","Clicking a column header sorts ascending, clicking again sorts descending","msedge","Tue Sep 08 10:12:35 UTC 2026","passed","Tue Sep 08 10:12:43 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","7401","Verify navigation to Issued Checks via nav menu","msedge","Tue Sep 08 10:09:49 UTC 2026","passed","Tue Sep 08 10:09:56 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","10238","""+ Add Check"" navigates to the add-check form","chromium","Tue Sep 08 10:39:26 UTC 2026","passed","Tue Sep 08 10:39:36 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","7426","""+ Add ACH"" navigates to the add-ACH form","msedge","Tue Sep 08 10:13:52 UTC 2026","passed","Tue Sep 08 10:13:59 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","6744","""Edit"" link on a row navigates to the check edit form","msedge","Tue Sep 08 10:27:41 UTC 2026","passed","Tue Sep 08 10:27:48 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
