"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20537","Save a filter preset, verify it is auto-selected, then delete it","firefox","Wed Sep 23 10:24:02 UTC 2026","passed","Wed Sep 23 10:24:22 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","16057","Verify Home dashboard is restored after returning from another page","webkit","Wed Sep 23 10:36:35 UTC 2026","passed","Wed Sep 23 10:36:51 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","7986","Verify tab-specific charts are hidden for opposite tab","chromium","Wed Sep 23 10:14:12 UTC 2026","passed","Wed Sep 23 10:14:20 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","10824","""View"" (Change Log) link on a row navigates to the entity log","chromium","Wed Sep 23 10:19:15 UTC 2026","passed","Wed Sep 23 10:19:26 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10273","Validate forgot password with unregistered email","webkit","Wed Sep 23 10:32:21 UTC 2026","passed","Wed Sep 23 10:32:31 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","14230","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","firefox","Wed Sep 23 10:26:35 UTC 2026","passed","Wed Sep 23 10:26:49 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","10288","""+ Add Check"" navigates to the add-check form","chromium","Wed Sep 23 10:15:42 UTC 2026","passed","Wed Sep 23 10:15:53 UTC 2026","Issued Checks — Smoke","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","13094","Last page arrow jumps to the final page","msedge","Wed Sep 23 10:22:41 UTC 2026","passed","Wed Sep 23 10:22:54 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","16334","""+ Add ACH"" navigates to the add-ACH form","firefox","Wed Sep 23 10:26:48 UTC 2026","passed","Wed Sep 23 10:27:04 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","6971","Pre-Decisions page loads with either records or the empty-state message","webkit","Wed Sep 23 10:51:03 UTC 2026","passed","Wed Sep 23 10:51:10 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","16725","Page size change to 10 updates pagination info in bottom-right pager","webkit","Wed Sep 23 10:45:39 UTC 2026","passed","Wed Sep 23 10:45:56 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","29706","Save a filter preset, verify it is auto-selected, then delete it","webkit","Wed Sep 23 10:42:25 UTC 2026","passed","Wed Sep 23 10:42:54 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","4695","Validate Login functionality with xssInUsername","chromium","Wed Sep 23 10:12:42 UTC 2026","passed","Wed Sep 23 10:12:47 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
